,event,timestamp,user_id,request,movie_name,movie_rating,movie_year
918,"2022-10-18T05:19:41,278420,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:41,278420,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
919,"2022-10-18T05:19:41,272087,GET /rate/spirited+away+2001=4",2022-10-18T05:19:41,272087,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
920,"2022-10-18T05:19:41,620786,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:41,620786,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
921,"2022-10-18T05:19:41,487401,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:19:41,487401,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
922,"2022-10-18T05:19:42,80118,GET /rate/fight+club+1999=3",2022-10-18T05:19:42,80118,GET /rate/fight+club+1999=3,fight+club+1999,3,1999
923,"2022-10-18T05:19:42,614898,GET /rate/despicable+me+2+2013=4",2022-10-18T05:19:42,614898,GET /rate/despicable+me+2+2013=4,despicable+me+2+2013,4,2013
924,"2022-10-18T05:19:43,328443,GET /rate/schindlers+list+1993=5",2022-10-18T05:19:43,328443,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
925,"2022-10-18T05:19:44,126127,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:44,126127,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
926,"2022-10-18T05:28:27,593211,GET /rate/schindlers+list+1993=5",2022-10-18T05:28:27,593211,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
927,"2022-10-18T05:28:27,163055,GET /rate/big+hero+6+2014=4",2022-10-18T05:28:27,163055,GET /rate/big+hero+6+2014=4,big+hero+6+2014,4,2014
928,"2022-10-18T05:28:28,272214,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:28,272214,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
929,"2022-10-18T05:28:28,110496,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:28,110496,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
930,"2022-10-18T05:28:28,49010,GET /rate/treasure+planet+2002=3",2022-10-18T05:28:28,49010,GET /rate/treasure+planet+2002=3,treasure+planet+2002,3,2002
931,"2022-10-18T05:28:30,190545,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:28:30,190545,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
932,"2022-10-18T05:28:31,509558,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:31,509558,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
933,"2022-10-18T05:28:31,513924,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:31,513924,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
934,"2022-10-18T05:28:31,21250,GET /rate/broken+city+2013=4",2022-10-18T05:28:31,21250,GET /rate/broken+city+2013=4,broken+city+2013,4,2013
935,"2022-10-18T05:28:33,27023,GET /rate/paris+2008=3",2022-10-18T05:28:33,27023,GET /rate/paris+2008=3,paris+2008,3,2008
936,"2022-10-18T05:28:33,572187,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:33,572187,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
937,"2022-10-18T05:28:33,167642,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:33,167642,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
938,"2022-10-18T05:28:33,607528,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:28:33,607528,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
939,"2022-10-18T05:28:34,587980,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:34,587980,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
940,"2022-10-18T05:28:35,314157,GET /rate/kill+bill+vol.+1+2003=4",2022-10-18T05:28:35,314157,GET /rate/kill+bill+vol.+1+2003=4,kill+bill+vol.+1+2003,4,2003
941,"2022-10-18T05:28:36,135781,GET /rate/smile+1975=5",2022-10-18T05:28:36,135781,GET /rate/smile+1975=5,smile+1975,5,1975
942,"2022-10-18T05:28:38,210025,GET /rate/young+mr.+lincoln+1939=4",2022-10-18T05:28:38,210025,GET /rate/young+mr.+lincoln+1939=4,young+mr.+lincoln+1939,4,1939
943,"2022-10-18T05:28:38,38388,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:38,38388,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
944,"2022-10-18T05:28:38,21117,GET /rate/boy+meets+girl+1984=4",2022-10-18T05:28:38,21117,GET /rate/boy+meets+girl+1984=4,boy+meets+girl+1984,4,1984
945,"2022-10-18T05:28:38,185618,GET /rate/the+godfather+1972=5",2022-10-18T05:28:38,185618,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
946,"2022-10-18T05:28:38,74441,GET /rate/x-men+days+of+future+past+2014=3",2022-10-18T05:28:38,74441,GET /rate/x-men+days+of+future+past+2014=3,x-men+days+of+future+past+2014,3,2014
947,"2022-10-18T05:28:39,154344,GET /rate/angela+1995=3",2022-10-18T05:28:39,154344,GET /rate/angela+1995=3,angela+1995,3,1995
948,"2022-10-18T05:28:39,410448,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:39,410448,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
949,"2022-10-18T05:28:40,635710,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:40,635710,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
950,"2022-10-18T05:28:40,31716,GET /rate/amlie+2001=4",2022-10-18T05:28:40,31716,GET /rate/amlie+2001=4,amlie+2001,4,2001
951,"2022-10-18T05:28:40,16052,GET /rate/silver+linings+playbook+2012=4",2022-10-18T05:28:40,16052,GET /rate/silver+linings+playbook+2012=4,silver+linings+playbook+2012,4,2012
952,"2022-10-18T05:28:40,30032,GET /rate/harry+in+your+pocket+1973=4",2022-10-18T05:28:40,30032,GET /rate/harry+in+your+pocket+1973=4,harry+in+your+pocket+1973,4,1973
953,"2022-10-18T05:28:40,344262,GET /rate/about+elly+2009=4",2022-10-18T05:28:40,344262,GET /rate/about+elly+2009=4,about+elly+2009,4,2009
954,"2022-10-18T05:28:40,626435,GET /rate/the+maze+2010=3",2022-10-18T05:28:40,626435,GET /rate/the+maze+2010=3,the+maze+2010,3,2010
955,"2022-10-18T05:28:41,64278,GET /rate/spirited+away+2001=4",2022-10-18T05:28:41,64278,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
956,"2022-10-18T05:28:42,304086,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:42,304086,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
957,"2022-10-18T05:28:42,76740,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:42,76740,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
958,"2022-10-18T05:28:42,208845,GET /rate/close+encounters+of+the+third+kind+1977=3",2022-10-18T05:28:42,208845,GET /rate/close+encounters+of+the+third+kind+1977=3,close+encounters+of+the+third+kind+1977,3,1977
959,"2022-10-18T05:28:42,316215,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:42,316215,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
960,"2022-10-18T05:28:43,97497,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:43,97497,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
961,"2022-10-18T05:28:44,2085,GET /rate/the+little+mermaid+1989=4",2022-10-18T05:28:44,2085,GET /rate/the+little+mermaid+1989=4,the+little+mermaid+1989,4,1989
962,"2022-10-18T05:28:45,79068,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:45,79068,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
963,"2022-10-18T05:28:45,152985,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:45,152985,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
964,"2022-10-18T05:28:46,138115,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:28:46,138115,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
965,"2022-10-18T05:28:46,630040,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:46,630040,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
966,"2022-10-18T05:28:47,330364,GET /rate/the+secret+world+of+arrietty+2010=3",2022-10-18T05:28:47,330364,GET /rate/the+secret+world+of+arrietty+2010=3,the+secret+world+of+arrietty+2010,3,2010
967,"2022-10-18T05:28:47,552977,GET /rate/spirited+away+2001=3",2022-10-18T05:28:47,552977,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
968,"2022-10-18T05:28:48,496319,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:48,496319,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
969,"2022-10-18T05:28:49,650902,GET /rate/the+godfather+1972=4",2022-10-18T05:28:49,650902,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
970,"2022-10-18T05:28:49,477956,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:49,477956,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
971,"2022-10-18T05:28:50,59655,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:28:50,59655,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
972,"2022-10-18T05:28:50,75094,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:28:50,75094,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
973,"2022-10-18T05:28:51,187658,GET /rate/schindlers+list+1993=5",2022-10-18T05:28:51,187658,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
974,"2022-10-18T05:28:51,441545,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:51,441545,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
975,"2022-10-18T05:19:44,549899,GET /rate/lady+and+the+tramp+1955=4",2022-10-18T05:19:44,549899,GET /rate/lady+and+the+tramp+1955=4,lady+and+the+tramp+1955,4,1955
976,"2022-10-18T05:19:45,17935,GET /rate/spirited+away+2001=5",2022-10-18T05:19:45,17935,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
977,"2022-10-18T05:19:45,379298,GET /rate/sixteen+candles+1984=4",2022-10-18T05:19:45,379298,GET /rate/sixteen+candles+1984=4,sixteen+candles+1984,4,1984
978,"2022-10-18T05:19:46,35346,GET /rate/the+godfather+1972=4",2022-10-18T05:19:46,35346,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
979,"2022-10-18T05:19:46,506056,GET /rate/leon+the+professional+1994=4",2022-10-18T05:19:46,506056,GET /rate/leon+the+professional+1994=4,leon+the+professional+1994,4,1994
980,"2022-10-18T05:19:47,457371,GET /rate/the+godfather+1972=4",2022-10-18T05:19:47,457371,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
981,"2022-10-18T05:19:47,572045,GET /rate/the+day+of+the+jackal+1973=4",2022-10-18T05:19:47,572045,GET /rate/the+day+of+the+jackal+1973=4,the+day+of+the+jackal+1973,4,1973
982,"2022-10-18T05:19:49,464223,GET /rate/traitor+2008=4",2022-10-18T05:19:49,464223,GET /rate/traitor+2008=4,traitor+2008,4,2008
983,"2022-10-18T05:19:49,244228,GET /rate/ghostbusters+1984=3",2022-10-18T05:19:49,244228,GET /rate/ghostbusters+1984=3,ghostbusters+1984,3,1984
984,"2022-10-18T05:19:50,12884,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:50,12884,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
985,"2022-10-18T05:19:50,347126,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:50,347126,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
986,"2022-10-18T05:19:51,378375,GET /rate/spirited+away+2001=3",2022-10-18T05:19:51,378375,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
987,"2022-10-18T05:19:52,434807,GET /rate/the+godfather+1972=4",2022-10-18T05:19:52,434807,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
988,"2022-10-18T05:19:53,225466,GET /rate/secrets++lies+1996=4",2022-10-18T05:19:53,225466,GET /rate/secrets++lies+1996=4,secrets++lies+1996,4,1996
989,"2022-10-18T05:19:53,443593,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:53,443593,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
990,"2022-10-18T05:19:53,495591,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:53,495591,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
991,"2022-10-18T05:19:54,39597,GET /rate/schindlers+list+1993=3",2022-10-18T05:19:54,39597,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
992,"2022-10-18T05:19:55,559263,GET /rate/cinderella+ii+dreams+come+true+2002=3",2022-10-18T05:19:55,559263,GET /rate/cinderella+ii+dreams+come+true+2002=3,cinderella+ii+dreams+come+true+2002,3,2002
993,"2022-10-18T05:19:55,369346,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:19:55,369346,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
994,"2022-10-18T05:19:55,630547,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:55,630547,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
995,"2022-10-18T05:19:57,95944,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:57,95944,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
996,"2022-10-18T05:19:57,281869,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:57,281869,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
997,"2022-10-18T05:19:58,307044,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:58,307044,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
998,"2022-10-18T05:19:58,246352,GET /rate/schindlers+list+1993=5",2022-10-18T05:19:58,246352,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
999,"2022-10-18T05:19:58,647434,GET /rate/an+innocent+man+1989=3",2022-10-18T05:19:58,647434,GET /rate/an+innocent+man+1989=3,an+innocent+man+1989,3,1989
